5.000000	-14.475754	56.687149	21.792062	-0.750254	-42.284384	-32.019023	1.789026	-34.175257	2.336856	-3.563154	11.083872	6.723805	-0.173997	-7.897394	-9.134695	-1.178978	-9.243641	1.665519	-0.081253	0.051046
5.100000	-14.817985	57.901083	22.410228	-0.769860	-43.114306	-33.002311	1.689098	-35.158685	2.538538	-3.275665	13.107507	5.223738	-0.221574	-8.501084	-10.430086	-0.317545	-10.211671	2.159514	-0.193752	0.109463
5.200000	-15.130665	59.197671	22.796846	-0.794593	-43.968288	-34.040484	1.757354	-36.088093	2.741562	-2.977288	12.234236	2.610249	-0.268883	-8.793974	-9.884145	1.469347	-7.745089	1.866675	-0.303023	0.042583
5.300000	-15.412117	60.334298	22.987554	-0.822920	-44.951037	-34.907429	1.930711	-36.718569	2.915140	-2.640047	10.841072	1.536599	-0.297626	-11.158470	-7.288183	1.808327	-5.505214	1.644398	-0.306959	-0.106083
5.400000	-15.658302	61.426704	23.164189	-0.853631	-46.179409	-35.503533	2.079889	-37.337325	3.081433	-2.307193	11.110819	2.240126	-0.304215	-12.924698	-4.799536	0.890951	-7.436167	1.749161	-0.253930	-0.158156
5.500000	-15.885182	62.553823	23.464237	-0.879388	-47.448344	-35.912990	2.050265	-38.217465	3.278169	-2.312647	11.410877	3.749368	-0.188344	-12.312179	-3.641331	-1.591233	-9.639327	2.212691	-0.136391	-0.034713
5.600000	-16.136760	63.712110	23.875726	-0.888693	-48.638976	-36.277433	1.826602	-39.133322	3.511416	-2.779843	11.776549	4.199765	0.003091	-11.342644	-3.829634	-2.158400	-8.389172	2.335111	-0.032200	0.117992
5.700000	-16.446789	64.903273	24.265070	-0.880792	-49.655831	-36.701513	1.746811	-39.945894	3.728308	-3.417230	11.992116	3.520877	0.139592	-8.811976	-4.691201	0.799171	-8.319863	1.961894	-0.023051	0.120024
5.800000	-16.816250	66.093560	24.593260	-0.863188	-50.436543	-37.212128	1.949680	-40.815857	3.903722	-3.948268	11.647833	3.230285	0.204439	-7.225737	-5.463421	2.807567	-8.714854	1.600257	-0.017198	0.001445
5.900000	-17.232861	67.206575	24.954373	-0.841364	-51.170787	-37.776192	2.215613	-41.620718	4.066427	-4.371348	10.654662	4.142027	0.224247	-7.582104	-5.691558	2.148718	-7.453061	1.732963	0.108219	-0.114133
6.000000	-17.687837	68.268818	25.422416	-0.819646	-51.933855	-38.321033	2.319424	-42.402550	4.257260	-4.709953	10.905095	5.069625	0.206308	-7.502604	-5.070988	-0.370974	-8.761269	2.095324	0.254175	-0.113335
6.100000	-18.169720	69.431753	25.909970	-0.800568	-52.666517	-38.777941	2.112227	-43.390713	4.486949	-4.894821	12.308147	4.313393	0.172267	-7.356195	-4.100576	-3.457683	-10.340008	2.461316	0.329170	-0.021387
6.200000	-18.659451	70.669858	26.247473	-0.785883	-53.470368	-39.163891	1.809764	-44.289031	4.723513	-4.863128	12.158257	2.544479	0.120180	-8.972237	-3.770429	-1.675657	-7.227964	2.110529	0.220079	0.013082
6.300000	-19.136088	71.845324	26.475062	-0.776134	-54.453235	-39.556324	1.814973	-44.913581	4.890568	-4.645915	11.388490	2.329370	0.076643	-10.418633	-4.143127	1.444495	-6.032602	1.187102	0.081291	-0.057701
6.400000	-19.585672	72.966276	26.775598	-0.771271	-55.524513	-39.994247	2.025523	-45.609717	4.949879	-4.339419	11.145377	4.012507	0.011348	-11.145756	-4.583202	2.494296	-8.042411	-0.086512	0.024906	-0.221026
6.500000	-20.004635	74.075408	27.343613	-0.776505	-56.736535	-40.461121	2.268547	-46.464963	4.851156	-4.057849	10.898262	7.552055	-0.131799	-13.198703	-4.659608	2.147244	-8.571713	-2.001344	-0.052870	-0.352960
6.600000	-20.405608	75.120855	28.242717	-0.799538	-58.102226	-40.896474	2.415148	-47.263803	4.556864	-4.024796	10.087703	9.683249	-0.322583	-13.573346	-3.868354	0.594541	-7.351739	-3.525020	-0.244424	-0.343057
6.700000	-20.822342	76.173740	29.092831	-0.836418	-59.388984	-41.216501	2.362902	-47.954412	4.252252	-4.360735	11.519684	6.668688	-0.385201	-12.164401	-2.593953	-1.522994	-6.611639	-2.258264	-0.378439	-0.119739
6.800000	-21.283842	77.450542	29.564972	-0.871749	-60.537320	-41.449411	2.215840	-48.579918	4.101233	-4.876863	13.468498	3.136390	-0.306007	-10.588086	-2.260890	-0.748853	-5.625294	-0.888574	-0.403156	0.089410
6.900000	-21.794406	78.714395	29.809026	-0.896112	-61.452446	-41.698290	2.245487	-49.050324	4.061614	-5.300785	11.415239	2.153302	-0.177741	-7.703896	-2.817939	1.026586	-4.024835	0.079838	-0.302585	0.056811
7.000000	-22.337583	79.772213	30.063066	-0.906401	-62.137335	-42.030989	2.349402	-49.491109	4.119580	-5.541739	10.286233	3.208456	-0.022414	-6.396627	-3.934583	0.758701	-5.396111	1.127400	-0.065436	-0.024122
7.100000	-22.901823	80.872910	30.491734	-0.899812	-62.784236	-42.507462	2.339719	-50.203212	4.300917	-5.753568	11.947111	5.412288	0.153953	-6.574447	-5.696246	-1.268261	-8.713003	2.536352	0.255448	-0.067480
7.200000	-23.491593	82.108641	31.094453	-0.876977	-63.416297	-43.171108	2.071913	-51.073140	4.607432	-6.054565	12.227012	6.131302	0.289148	-5.824702	-7.416957	-3.678996	-7.664368	3.375253	0.450750	-0.037738
7.300000	-24.112834	83.262578	31.626219	-0.845794	-63.938769	-43.930248	1.775788	-51.674641	4.935105	-6.360729	10.946536	4.246576	0.311549	-4.794252	-7.432911	-1.522673	-4.805804	3.030195	0.419834	-0.057027
7.400000	-24.761639	84.358364	31.936562	-0.819336	-64.426221	-44.617410	1.807219	-52.161285	5.193454	-6.609094	11.299335	2.097385	0.196558	-5.177491	-6.268880	2.029379	-5.431637	2.087380	0.253197	-0.208609
7.500000	-25.434501	85.536789	32.090948	-0.809490	-64.984354	-45.196115	2.131152	-52.781700	5.356552	-6.848496	11.968714	1.257349	-0.006774	-5.827551	-5.409715	4.038070	-6.661069	1.267536	0.080865	-0.373483
7.600000	-26.129786	86.664276	32.239704	-0.820548	-65.543891	-45.719782	2.509844	-53.419916	5.472182	-7.039596	10.342329	1.951418	-0.207581	-5.204775	-5.167131	3.045657	-6.022216	1.162443	-0.002440	-0.369500
7.700000	-26.838490	87.642849	32.520811	-0.848760	-66.032805	-46.254715	2.673047	-54.043774	5.607467	-7.120334	9.753882	3.812826	-0.340869	-4.768179	-5.682473	-0.004619	-6.910092	1.625555	-0.070604	-0.160886
7.800000	-27.553509	88.729993	33.001008	-0.884608	-66.543916	-46.885278	2.493330	-54.845632	5.811415	-7.190640	12.328844	5.554456	-0.351465	-5.624562	-7.018526	-3.293009	-8.822930	2.474661	-0.140265	0.189259
7.900000	-28.279071	90.049081	33.547654	-0.913855	-67.147681	-47.646012	2.193787	-55.639060	6.086480	-7.322499	13.223287	4.959822	-0.208612	-6.160235	-7.957230	-1.753262	-6.209004	2.884572	-0.183819	0.417516
8.000000	-29.014859	91.250654	33.948835	-0.922469	-67.721100	-48.417587	2.162902	-56.075238	6.367556	-7.367104	10.714273	3.032163	0.047160	-5.249676	-7.253188	0.670084	-3.088142	2.675245	-0.079281	0.402404
8.100000	-29.748009	92.256242	34.172041	-0.904420	-68.231552	-49.084316	2.241923	-56.385579	6.609597	-7.281843	9.925369	1.607285	0.302779	-5.240257	-6.151724	0.595095	-3.618309	2.098504	0.168054	0.292953
8.200000	-30.469986	93.326790	34.315135	-0.866233	-68.812517	-49.673336	2.221724	-56.843950	6.775633	-7.155506	11.689266	1.512538	0.429763	-6.431898	-5.769497	-1.332296	-5.445889	1.193989	0.431473	0.147371
8.300000	-31.177935	94.553201	34.529423	-0.825795	-69.483096	-50.261847	1.947689	-57.402819	6.851008	-6.991780	12.341649	3.053271	0.342121	-6.674838	-6.094866	-3.740781	-5.370279	0.339865	0.518758	0.020764
8.400000	-31.866302	95.725331	34.977450	-0.803595	-70.118498	-50.909714	1.651925	-57.923144	6.836913	-6.774180	11.124807	6.088150	0.083843	-6.150560	-6.935748	-1.421228	-5.433928	-0.742688	0.341771	-0.163260
8.500000	-32.534598	96.849215	35.726799	-0.810303	-70.764869	-51.645614	1.709358	-58.566853	6.670371	-6.605799	11.791246	8.360730	-0.212637	-7.009026	-7.612176	2.488320	-7.507740	-2.669913	0.038169	-0.393617
8.600000	-33.189162	98.090760	36.489578	-0.842671	-71.518568	-52.376823	2.091837	-59.333634	6.343219	-6.484300	12.534528	6.275259	-0.407319	-7.776157	-6.772370	4.593482	-7.071568	-3.430794	-0.181902	-0.473204
8.700000	-33.829858	99.243255	36.970157	-0.885697	-72.254338	-52.990770	2.496740	-59.905735	6.057456	-6.321675	10.343543	3.698357	-0.425114	-6.802595	-5.639823	3.007088	-4.590451	-2.106936	-0.200534	-0.320152
8.800000	-34.453720	100.225107	37.323690	-0.922964	-72.902799	-53.547691	2.636399	-60.365006	5.935391	-6.168229	9.928494	3.859773	-0.299635	-6.422115	-5.738747	-0.398482	-5.264838	-0.287736	-0.112396	-0.006516
8.900000	-35.068157	101.346293	37.832041	-0.941906	-73.576807	-54.181310	2.405529	-61.058165	6.014521	-6.149907	12.714228	6.626268	-0.064144	-7.062625	-7.079520	-3.858078	-8.662195	1.924951	0.050130	0.399321
9.000000	-35.688046	102.660362	38.617279	-0.934537	-74.268433	-54.956176	2.061613	-61.954838	6.296211	-6.253202	12.564618	8.286178	0.206298	-6.451798	-8.135341	-2.121224	-8.117212	3.368696	0.202051	0.590077
9.100000	-36.317106	103.766729	39.304870	-0.903701	-74.851145	-55.729937	1.986025	-62.583197	6.615741	-6.315210	9.818678	4.941137	0.388120	-5.390145	-7.044960	0.176268	-4.777531	2.784656	0.313790	0.426670
9.200000	-36.949528	104.735009	39.607814	-0.862071	-75.400842	-56.352897	2.023075	-63.026543	6.835209	-6.330934	10.118304	1.440768	0.416714	-5.829892	-5.527003	0.268556	-4.586983	1.610033	0.437894	0.157150
9.300000	-37.582990	105.851358	39.664312	-0.825792	-76.026351	-56.867066	1.973720	-63.534872	6.948342	-6.332369	12.117167	0.004981	0.284794	-6.508312	-4.905929	-1.611986	-5.377458	0.749399	0.530521	-0.058543
9.400000	-38.213092	107.078000	39.662417	-0.808538	-76.649860	-57.357416	1.692885	-64.030964	7.010076	-6.250278	11.980903	0.200800	0.051263	-5.800573	-4.998504	-3.429760	-4.355483	0.608955	0.459673	-0.108634
9.500000	-38.830631	108.222278	39.754391	-0.815946	-77.205666	-57.887885	1.461039	-64.452953	7.090294	-6.101887	11.118085	1.904061	-0.195782	-5.601225	-5.729852	-0.606237	-4.656949	1.090872	0.172509	-0.109957
9.600000	-39.436512	109.374680	40.094978	-0.845945	-77.822185	-58.525225	1.605092	-65.085747	7.253199	-6.039877	12.190640	5.078899	-0.389405	-6.820891	-7.076173	3.384335	-8.383690	2.318290	-0.257952	-0.115006
9.700000	-40.042671	110.609123	40.728799	-0.889272	-78.533084	-59.286405	2.052879	-66.054659	7.566728	-6.091477	11.770313	6.858162	-0.447338	-7.030999	-7.883675	4.767412	-9.834869	3.800579	-0.550273	-0.051369
9.800000	-40.653971	111.641400	41.295336	-0.929533	-79.183471	-60.037231	2.419763	-66.872330	7.948228	-6.125352	9.063270	3.991149	-0.333858	-6.009310	-6.904283	2.281527	-6.446036	3.529296	-0.486192	0.106622
9.900000	-41.266723	112.535546	41.530940	-0.952536	-79.773097	-60.658734	2.491754	-67.434066	8.243500	-6.130537	9.496545	1.021445	-0.113833	-6.010042	-5.621612	-0.929769	-5.347082	2.340216	-0.271041	0.302292
10.000000	-41.881036	113.635113	41.564586	-0.950901	-80.407673	-61.188930	2.226794	-68.002456	8.419459	-6.160073	12.533411	-0.065237	0.146122	-6.595842	-5.113683	-4.027705	-5.942151	1.246035	-0.033128	0.487309
10.100000	-42.497899	114.931198	41.564848	-0.925357	-81.041160	-61.700599	1.875606	-68.549141	8.516279	-6.163696	12.547244	0.282015	0.346030	-5.828778	-5.189431	-2.115165	-4.678804	0.825399	0.092808	0.475726
10.200000	-43.111294	116.065209	41.665450	-0.886210	-81.575806	-62.242663	1.810742	-68.966241	8.604243	-6.100658	10.322292	1.969202	0.412201	-5.109237	-5.751266	0.386236	-4.180755	1.001644	0.167557	0.215664
10.300000	-43.719697	117.094799	42.004833	-0.848174	-82.119746	-62.870656	1.880024	-69.500717	8.731548	-6.084827	10.810961	4.975277	0.321669	-5.968103	-6.871345	0.736863	-6.937741	1.635368	0.259300	-0.156877
10.400000	-44.331637	118.266738	42.631476	-0.826542	-82.766114	-63.605367	1.906108	-70.333074	8.943721	-6.161396	12.304666	6.966336	0.095223	-6.712780	-7.600318	-0.491928	-8.906272	2.573751	0.287672	-0.451707
10.500000	-44.950407	119.453039	43.245424	-0.830012	-83.407595	-64.331233	1.765995	-71.103836	9.215171	-6.196949	11.184380	4.810766	-0.158861	-6.018715	-6.696281	-1.990584	-6.224664	2.667219	0.146472	-0.430166
10.600001	-45.568548	120.545915	43.588157	-0.856029	-83.999259	-64.938656	1.629494	-71.659618	9.453098	-6.163307	11.128734	2.326716	-0.346585	-6.096757	-5.571695	-0.148145	-5.587165	2.020114	-0.124196	-0.267318
10.700001	-46.184360	121.744629	43.784199	-0.895747	-84.666074	-65.478243	1.785928	-72.315685	9.605899	-6.163298	12.787950	1.991602	-0.426049	-7.211515	-5.376063	3.094387	-7.543927	0.975450	-0.417826	-0.095437
10.800001	-46.802159	122.992752	44.068684	-0.936217	-85.386125	-66.037547	2.139012	-73.078659	9.640186	-6.190240	11.488486	4.102322	-0.357591	-6.851284	-5.900155	3.313599	-7.214778	-0.335170	-0.476684	0.052314
10.900001	-47.422104	124.009979	44.665570	-0.962884	-86.016727	-66.673575	2.367660	-73.751144	9.516387	-6.213466	9.265886	7.912140	-0.158718	-5.910648	-6.854362	1.088389	-6.537582	-2.293849	-0.290242	0.254041
11.000001	-48.046719	124.976115	45.566563	-0.965676	-86.612916	-67.387046	2.330973	-74.423932	9.191158	-6.287269	10.690669	9.145317	0.107199	-6.191838	-7.144735	-1.984835	-6.827547	-3.783107	-0.034968	0.454154
11.100001	-48.679918	126.195704	46.308378	-0.942577	-87.255814	-68.048769	1.973786	-75.052196	8.865018	-6.369733	13.352366	5.289835	0.338048	-6.456713	-5.964643	-4.545230	-5.316020	-2.479631	0.188107	0.526944
11.200001	-49.317264	127.500942	46.661045	-0.903082	-87.852245	-68.588765	1.636327	-75.446454	8.694627	-6.354772	12.127226	2.248008	0.423036	-5.373990	-4.988938	-1.614062	-2.768740	-1.023248	0.232322	0.407711
11.300001	-49.947710	128.605580	46.854890	-0.863479	-88.362551	-69.084421	1.612129	-75.706864	8.646309	-6.249594	10.342658	2.054962	0.343580	-5.134920	-5.118010	0.684084	-3.054228	0.037023	0.197377	0.117462
11.400001	-50.568439	129.668434	47.148864	-0.838875	-88.928057	-69.646547	1.706819	-76.163526	8.711369	-6.178785	11.294876	4.178885	0.130387	-6.260526	-6.256384	0.963129	-6.416355	1.370954	0.137241	-0.244742
11.500001	-51.186082	130.855491	47.730936	-0.839381	-89.586880	-70.344186	1.757471	-76.964979	8.940068	-6.180471	11.954792	7.294917	-0.139876	-6.622856	-7.596841	-0.144954	-8.924013	3.187875	0.014487	-0.498912
11.600001	-51.803989	131.977654	48.466532	-0.864639	-90.215620	-71.112940	1.680536	-77.794699	9.301192	-6.169936	10.542463	6.465004	-0.346678	-5.998035	-7.436494	-1.104477	-7.340792	3.653387	-0.158396	-0.439119
11.700001	-52.419324	133.052587	48.916752	-0.904519	-90.829443	-71.790099	1.626249	-78.480160	9.612761	-6.140539	11.486114	2.537304	-0.429452	-6.526756	-6.092090	0.453769	-6.847335	2.446602	-0.350540	-0.185960
11.800001	-53.033676	134.307298	49.029901	-0.946164	-91.533807	-72.350767	1.802302	-79.198745	9.790919	-6.151225	13.192034	0.105209	-0.381040	-7.343378	-5.249845	2.834029	-7.192934	1.224272	-0.509637	0.035567
